race date,horse_name,position,horse_age,bha_rating,draw,trainer_name,jockey_name,prize money 1,course name,race_age,race_title,Qaurter,race distance,odds
08/12/2018,Telltale,8,3,55,7,Mick Channon,Scott McCullagh,3105,WINDSOR,3YO,BATEAUX WINDSOR'S RESTAURANT CRUISE EXPERIENCES HANDICAP (DIV II) (6),2nd,11,0.071428571
08/12/2018,Makin It,10,3,50,6,William Knight,Luke Morris,3105,WINDSOR,3YO,BATEAUX WINDSOR'S RESTAURANT CRUISE EXPERIENCES HANDICAP (DIV II) (6),2nd,11,0.04
08/12/2018,Lawn Ranger,4,3,85,1,Michael Attwater,Gerald Mosse,7246,WINDSOR,3YO+,CON QUINLAN MEMORIAL HANDICAP (3),2nd,8,0.0625
08/12/2018,Fabianski,5,3,76,4,Pam Sly,Callum Shepherd,6728,LEICESTER,3YO,CROPSTON HANDICAP (4),2nd,8,0.071428571
08/12/2018,Massam,2,2,0,3,Mark Johnston,Joe Fanning,6469,LEICESTER,2YO,BRITISH STALLION STUDS EBF NOVICE STAKES (PLUS 10 RACE) (4),2nd,7,0.444444444
08/12/2018,Antonia Clara,3,2,73,1,Stuart Williams,Fran Berry,3752,WINDSOR,2YO,STARSPORTS.BET FILLIES' NOVICE AUCTION STAKES (PLUS 10 RACE) (5),2nd,6,0.181818182
08/12/2018,Gallovie,1,2,0,4,Archie Watson,Hollie Doyle,3752,WINDSOR,2YO,STARSPORTS.BET FILLIES' NOVICE AUCTION STAKES (PLUS 10 RACE) (5),2nd,6,1.5
08/12/2018,Edgewood,5,2,0,6,James Bethell,Jamie Spencer,6469,LEICESTER,2YO,BRITISH STALLION STUDS EBF NOVICE STAKES (PLUS 10 RACE) (4),2nd,7,0.0625
08/12/2018,Noble Ancestry,7,2,0,7,Simon Crisford,Andrea Atzeni,6469,LEICESTER,2YO,BRITISH STALLION STUDS EBF NOVICE STAKES (PLUS 10 RACE) (4),2nd,7,0.055555556
08/12/2018,Autretot,2,3,80,3,David O'Meara,Harry Bentley,6728,LEICESTER,3YO,CROPSTON HANDICAP (4),2nd,8,0.090909091
08/12/2018,Madkhal,6,2,0,4,Saeed bin Suroor,Jim Crowley,6469,LEICESTER,2YO,BRITISH STALLION STUDS EBF NOVICE STAKES (PLUS 10 RACE) (4),2nd,7,0.571428571
08/12/2018,The Olympian,2,2,0,4,Alan King,Martin Harley,3752,WINDSOR,2YO,STARSPORTS.BET NOVICE AUCTION STAKES (5),2nd,8,0.1
08/12/2018,Jacko,5,2,0,1,K R Burke,Clifford Lee,3752,WINDSOR,2YO,STARSPORTS.BET NOVICE AUCTION STAKES (5),2nd,8,0.142857143
08/12/2018,Alcatraz Island,8,2,0,8,Marco Botti,Marc Monaghan,3752,WINDSOR,2YO,STARSPORTS.BET NOVICE AUCTION STAKES (5),2nd,8,0.05
07/12/2018,Sufi,3,4,70,1,Ken Cunningham-Brown,Pat Dobbs,3752,NEWBURY,3YO+,PARKWAY SHOPPING NEWBURY HANDICAP (5),2nd,13,0.0625
07/12/2018,Gaelic Wizard,4,10,50,2,Karen Tutty,Gemma Tutty,3235,CARLISLE,3YO+,SMARKETS BETTING EXCHANGE HANDICAP (6),2nd,6,0.04
07/12/2018,Tricksy Spirit,16,3,93,12,Mick Channon,J F Egan,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.03030303
07/12/2018,Oneovdem,3,4,0,1,Tim Pinfield,Theodore Ladd,3817,DONCASTER,3YO+,CLUGSTON CONSTRUCTION NOVICE STAKES (5),2nd,6,0.125
07/12/2018,Grenadier,5,2,0,5,Archie Watson,Edward Greatrex,3752,NEWBURY,2YO,MIRAGE SIGNS NOVICE AUCTION STAKES (COLTS & GELDINGS) (5),2nd,6,0.285714286
07/12/2018,Dasheen,5,5,71,9,Karen Tutty,Gemma Tutty,4205,CARLISLE,3YO+,SMARKETS HANDICAP (5),2nd,7,0.05
07/12/2018,Anton Dolin,7,10,50,2,Michael Mullineaux,Miss Michelle Mullineaux,3619,DONCASTER,4YO+,FOZZY'S DEVELOPMENTS LTD AMATEUR RIDERS' HANDICAP (5),2nd,16,0.015151515
07/12/2018,Miskin,2,9,53,1,Robert Stephens,Mr Craig Dowson,3619,DONCASTER,4YO+,FOZZY'S DEVELOPMENTS LTD AMATEUR RIDERS' HANDICAP (5),2nd,16,0.090909091
07/12/2018,Helvetian,13,3,95,16,Mick Channon,Charles Bishop,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.02
07/12/2018,Ochos Rios,2,5,56,9,David Evans,Rossa Ryan,3752,NEWBURY,3YO+,PARKWAY SHOPPING NEWBURY HANDICAP (5),2nd,13,0.03030303
07/12/2018,Seinesational,4,3,68,12,William Knight,Gerald Mosse,3752,NEWBURY,3YO+,PARKWAY SHOPPING NEWBURY HANDICAP (5),2nd,13,0.2
07/12/2018,Keynote,6,3,61,1,David C Griffiths,Nathan Evans,4205,CARLISLE,3YO+,BEST WORLD CUP FINAL ODDS AT SMARKETS HANDICAP (JOCKEY CLUB GRASSROOTS STAYERS' SERIES QUALIFIER) (5),2nd,14,0.01
07/12/2018,Man Of Harlech,3,7,83,2,Jim Boyle,Pat Cosgrave,7116,EPSOM,3YO+,STARSPREADS.COM HANDICAP (4),2nd,9,0.3
07/12/2018,Armed,3,3,0,10,Ed Walker,Gerald Mosse,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.363636364
07/12/2018,Spoken Words,5,9,54,1,John David Riches,Rachel Richardson,7116,CARLISLE,3YO+,SMARKETS BRITISH EBF FILLIES' HANDICAP (4),2nd,6,0.01
07/12/2018,Past Master,2,5,75,4,Henry Candy,Fran Berry,5531,DONCASTER,3YO+,"TONY ""LA LA"" DAINTY'S 51ST BIRTHDAY HANDICAP (4)",2nd,12,0.25
07/12/2018,,5,5,80,6,Tim Easterby,James Sullivan,7116,CARLISLE,3YO+,SMARKETS.COM HANDICAP (4),2nd,5,0.0625
07/12/2018,,4,8,84,4,Paul Midgley,Hollie Doyle,7116,EPSOM,3YO+,VISIT OUR SHOP STAR SPORTS MAYFAIR HANDICAP (4),2nd,6,0.3
07/12/2018,,9,4,46,6,Alan Berry,Nathan Evans,3235,CARLISLE,3YO+,SMARKETS BETTING EXCHANGE HANDICAP (6),2nd,6,0.004
07/12/2018,,3,4,80,3,Charles Hills,Gerald Mosse,6728,NEWBURY,3YO+,TEAM ARCHIE HANDICAP (4),2nd,10,0.153846154
07/12/2018,,5,11,80,4,Hughie Morrison,Charlie Bennett,7116,EPSOM,3YO+,STARSPREADS.COM HANDICAP (4),2nd,9,0.111111111
07/12/2018,,7,9,46,2,Roger Ingram,Nicky Mackay,3235,EPSOM,4YO+,BET ONLINE NOW! STARSPORTS.BET HANDICAP (6),2nd,12,0.02
07/12/2018,,1,7,82,5,David O'Meara,David Probert,7116,EPSOM,3YO+,VISIT OUR SHOP STAR SPORTS MAYFAIR HANDICAP (4),2nd,6,0.285714286
07/12/2018,,8,5,57,3,Tracy Waggott,Cam Hardie,3235,CARLISLE,3YO+,SMARKETS BETTING EXCHANGE HANDICAP (6),2nd,6,0.0625
07/12/2018,,4,7,84,7,Rebecca Bastiman,Jason Hart,7116,CARLISLE,3YO+,SMARKETS.COM HANDICAP (4),2nd,5,0.05
07/12/2018,,4,2,0,13,Brian Meehan,Jim Crowley,12938,NEWMARKET (JULY),2YO,BRITISH STALLION STUDS EBF MAIDEN FILLIES' STAKES (PLUS 10 RACE) (2),2nd,6,0.083333333
07/12/2018,,12,3,89,11,Richard Hannon,Tom Marquand,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.083333333
07/12/2018,,2,3,79,3,Simon Crisford,Silvestre De Sousa,5531,DONCASTER,3YO+,BARTON STORAGE SYSTEMS FILLIES' HANDICAP (4),2nd,8,0.909090909
07/12/2018,,6,11,60,5,Phil McEntee,Grace McEntee,3619,NEWBURY,3YO+,VISIT NEWBURY AMATEUR RIDERS' HANDICAP (5),2nd,8,0.015151515
07/12/2018,,3,2,0,2,Robert Cowell,Jamie Spencer,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.04
07/12/2018,Enchanting Enya,5,3,61,8,Steph Hollinshead,Kieran O'Neill,3752,NEWBURY,3YO+,PARKWAY SHOPPING NEWBURY HANDICAP (5),2nd,13,0.03030303
07/12/2018,Outrage,6,6,85,6,Daniel Kubler,Robert Winston,16173,NEWMARKET (JULY),3YO+,SAEED SUHAIL SAEED HANDICAP (2),2nd,5,0.05
07/12/2018,Albanita,4,2,0,9,Sir Mark Prescott Bt,Luke Morris,4205,CARLISLE,2YO,SMARKETS EBF FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),2nd,7,0.035714286
07/12/2018,Grand Koonta,14,3,92,1,Clive Cox,Oisin Murphy,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.05
07/12/2018,Flight Of Fantasy,1,4,80,6,Harry Dunlop,Kieran O'Neill,6728,NEWBURY,3YO+,TEAM ARCHIE HANDICAP (4),2nd,10,0.166666667
07/12/2018,Kingstreet Lady,4,5,57,4,Ruth Carr,Harrison Shaw,3752,DONCASTER,3YO+,QUALITY CONSTRUCTION & SCAFFOLDING DONCASTER HANDICAP (5),2nd,5,0.133333333
07/12/2018,Taurean Dancer,4,3,72,4,Roger Teal,Jack Mitchell,6728,NEWBURY,3YO+,TEAM ARCHIE HANDICAP (4),2nd,10,0.25
07/12/2018,Harry Beau,3,4,81,5,David Evans,Rossa Ryan,3752,NEWBURY,3YO+,DONNINGTON GROVE VETERINARY GROUP HANDICAP (5),2nd,7,0.333333333
07/12/2018,Ablaze,5,4,57,10,Laura Mongan,Pat Cosgrave,3235,EPSOM,4YO+,BET ONLINE NOW! STARSPORTS.BET HANDICAP (6),2nd,12,0.166666667
07/12/2018,Laraaib,6,4,113,7,Owen Burrows,Jim Crowley,56710,NEWMARKET (JULY),3YO+,PRINCESS OF WALES'S ARQANA RACING CLUB STAKES (GROUP 2) (1),2nd,12,0.111111111
07/12/2018,Top Beak,2,5,62,5,Michael Attwater,Trevor Whelan,4528,EPSOM,4YO+,FOLLOW US ON TWITTER @STARSPORTS_BET HANDICAP (5),2nd,10,0.111111111
07/12/2018,Cayuga,7,9,76,3,Brett Johnson,Mr Luke Reeves-Johnson,3619,NEWBURY,3YO+,VISIT NEWBURY AMATEUR RIDERS' HANDICAP (5),2nd,8,0.0625
07/12/2018,Barsanti,5,6,113,1,Roger Varian,Andrea Atzeni,56710,NEWMARKET (JULY),3YO+,PRINCESS OF WALES'S ARQANA RACING CLUB STAKES (GROUP 2) (1),2nd,12,0.222222222
07/12/2018,Litigation,3,3,78,4,James Tate,Jamie Spencer,5531,DONCASTER,3YO+,BARTON STORAGE SYSTEMS FILLIES' HANDICAP (4),2nd,8,0.25
07/12/2018,Maureb,3,6,66,5,Tony Coyle,Conor McGovern,7116,CARLISLE,3YO+,SMARKETS BRITISH EBF FILLIES' HANDICAP (4),2nd,6,0.111111111
07/12/2018,First Eleven,5,3,97,1,John Gosden,Frankie Dettori,85065,NEWMARKET (JULY),3YO,BAHRAIN TROPHY STAKES (GROUP 3) (1),2nd,13,0.5
07/12/2018,Inner Circle,3,4,76,5,Roger Fell,Tony Hamilton,4205,CARLISLE,3YO+,SMARKETS HANDICAP (5),2nd,7,0.444444444
07/12/2018,Amanto,1,8,65,3,Ali Stronge,Hollie Doyle,3235,EPSOM,4YO+,BET ONLINE NOW! STARSPORTS.BET HANDICAP (6),2nd,12,0.166666667
07/12/2018,Mirage Dancer,2,4,112,3,Sir Michael Stoute,Ryan Moore,56710,NEWMARKET (JULY),3YO+,PRINCESS OF WALES'S ARQANA RACING CLUB STAKES (GROUP 2) (1),2nd,12,0.5
07/12/2018,Secretinthepark,11,8,75,3,Michael Mullineaux,Tom Queally,3752,DONCASTER,3YO+,QUALITY CONSTRUCTION & SCAFFOLDING DONCASTER HANDICAP (5),2nd,5,0.015151515
07/12/2018,Miss Maben,10,2,0,10,Iain Jardine,Jamie Gormley,4205,CARLISLE,2YO,SMARKETS EBF FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),2nd,7,0.006666667
07/12/2018,Ben Vrackie,7,3,0,3,John Gosden,Kieran O'Neill,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.083333333
07/12/2018,Stormbringer,2,3,98,19,Kevin Ryan,Martin Harley,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.083333333
07/12/2018,Lethal Steps,4,3,99,9,Andrew Balding,David Probert,28355,NEWMARKET (JULY),3YO,EDMONDSON HALL SOLICITORS SIR HENRY CECIL STAKES (LISTED RACE) (1),2nd,8,0.02
07/12/2018,Be Perfect,3,9,75,5,Ruth Carr,James Sullivan,4205,CARLISLE,3YO+,BEST WORLD CUP FINAL ODDS AT SMARKETS HANDICAP (JOCKEY CLUB GRASSROOTS STAYERS' SERIES QUALIFIER) (5),2nd,14,0.2
07/12/2018,Outofthequestion,1,4,64,2,Alan King,Martin Harley,3752,NEWBURY,3YO+,PARKWAY SHOPPING NEWBURY HANDICAP (5),2nd,13,0.181818182
07/12/2018,Konchek,2,2,99,1,Clive Cox,Adam Kirby,45368,NEWMARKET (JULY),2YO,ARQANA JULY STAKES (GROUP 2) (COLTS & GELDINGS) (1),2nd,6,0.1
07/12/2018,Music Society,10,3,88,3,Sylvester Kirk,David Egan,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.03030303
07/12/2018,Emaraaty,10,3,113,2,John Gosden,Dane O'Neill,28355,NEWMARKET (JULY),3YO,EDMONDSON HALL SOLICITORS SIR HENRY CECIL STAKES (LISTED RACE) (1),2nd,8,0.25
07/12/2018,Excellent Result,5,8,83,2,Richard Spencer,Tom Queally,5531,DONCASTER,3YO+,"TONY ""LA LA"" DAINTY'S 51ST BIRTHDAY HANDICAP (4)",2nd,12,0.03030303
07/12/2018,I'Lletyougonow,2,2,0,12,Mick Channon,Charles Bishop,3752,NEWBURY,2YO,STALBRIDGE LINEN FILLIES' NOVICE AUCTION STAKES (PLUS 10 RACE) (5),2nd,6,0.666666667
07/12/2018,North Wind,8,2,0,2,A P O'Brien,P B Beggy,45368,NEWMARKET (JULY),2YO,ARQANA JULY STAKES (GROUP 2) (COLTS & GELDINGS) (1),2nd,6,0.03030303
07/12/2018,Poyle Charlotte,1,3,70,2,Ralph Beckett,Richard Kingscote,3752,DONCASTER,3YO+,DIRECT VALETING FILLIES' HANDICAP (5),2nd,7,0.615384615
07/12/2018,Gamesome,3,7,70,10,Paul Midgley,Dougie Costello,3752,DONCASTER,3YO+,QUALITY CONSTRUCTION & SCAFFOLDING DONCASTER HANDICAP (5),2nd,5,0.1
07/12/2018,Al Kherb,1,3,0,9,Roger Charlton,Adam McNamara,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.03030303
07/12/2018,Compas Scoobie,8,5,81,3,Stuart Williams,Oisin Murphy,16173,NEWMARKET (JULY),3YO+,SAEED SUHAIL SAEED HANDICAP (2),2nd,5,0.0625
07/12/2018,Masaarr,3,3,101,11,Roger Varian,Andrea Atzeni,28355,NEWMARKET (JULY),3YO,EDMONDSON HALL SOLICITORS SIR HENRY CECIL STAKES (LISTED RACE) (1),2nd,8,0.142857143
07/12/2018,Cool Reflection,5,2,0,5,Paul Cole,Rob Hornby,4528,EPSOM,2YO,STARSPREADS.COM EBF NOVICE STAKES (5),2nd,6,0.083333333
07/12/2018,Orange Suit,10,3,0,8,Richard Hannon,Tom Marquand,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.125
07/12/2018,Charming Kid,3,,0,3,Richard Fahey,Paul Hanagan,45368,NEWMARKET (JULY),2YO,ARQANA JULY STAKES (GROUP 2) (COLTS & GELDINGS) (1),2nd,6,0.04
07/12/2018,Wells Farhh Go,1,,105,4,Tim Easterby,David Allan,85065,NEWMARKET (JULY),3YO,BAHRAIN TROPHY STAKES (GROUP 3) (1),2nd,13,0.142857143
07/12/2018,Pea Shooter,7,,67,2,Brian Ellison,Nathan Evans,7116,CARLISLE,3YO+,SMARKETS.COM HANDICAP (4),2nd,5,0.071428571
07/12/2018,Algaffaal,4,,0,1,William Haggas,J-P Guillambert,4205,CARLISLE,3-4YO,SMARKETS BRITISH EBF NOVICE STAKES (5),2nd,8,1.375
07/12/2018,Carry Me Home,4,,75,3,Charles Hills,Silvestre De Sousa,5531,DONCASTER,3YO+,"TONY ""LA LA"" DAINTY'S 51ST BIRTHDAY HANDICAP (4)",2nd,12,0.0625
07/12/2018,Iconic Knight,5,,72,9,Ed Walker,Liam Keniry,3752,DONCASTER,3YO+,QUALITY CONSTRUCTION & SCAFFOLDING DONCASTER HANDICAP (5),2nd,5,0.533333333
07/12/2018,Dangerous Ends,6,,73,2,Brett Johnson,William Carson,4528,EPSOM,4YO+,FOLLOW US ON TWITTER @STARSPORTS_BET HANDICAP (5),2nd,10,0.285714286
07/12/2018,Mr Red Clubs,4,,75,1,Henry Tett,Mr Frederick Tett,3619,NEWBURY,3YO+,VISIT NEWBURY AMATEUR RIDERS' HANDICAP (5),2nd,8,0.04
07/12/2018,Meadow Way,6,,0,4,Michael Easterby,Nathan Evans,4205,CARLISLE,3-4YO,SMARKETS BRITISH EBF NOVICE STAKES (5),2nd,8,0.0125
07/12/2018,Monoxide,5,,0,5,Martyn Meade,Callum Shepherd,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.285714286
07/12/2018,Duke Of Firenze,4,,99,7,David C Griffiths,David Allan,16173,NEWMARKET (JULY),3YO+,SAEED SUHAIL SAEED HANDICAP (2),2nd,5,0.166666667
07/12/2018,He's One Of R Own,5,,68,7,Joseph Tuite,Nicola Currie,3752,NEWBURY,3YO+,DONNINGTON GROVE VETERINARY GROUP HANDICAP (5),2nd,7,0.04
07/12/2018,George Dryden,3,,85,1,Charlie Wallis,Harry Burns,7116,EPSOM,3YO+,VISIT OUR SHOP STAR SPORTS MAYFAIR HANDICAP (4),2nd,6,0.2
07/12/2018,Leroy Leroy,4,,0,14,Richard Hannon,Rossa Ryan,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.1
07/12/2018,Duretto,3,6,114,6,Andrew Balding,Graham Lee,56710,NEWMARKET (JULY),3YO+,PRINCESS OF WALES'S ARQANA RACING CLUB STAKES (GROUP 2) (1),2nd,12,0.04
07/12/2018,Raven Banner,1,5,77,3,Ivan Furtado,David Nolan,4528,EPSOM,4YO+,FOLLOW US ON TWITTER @STARSPORTS_BET HANDICAP (5),2nd,10,0.444444444
07/12/2018,My Law,5,2,0,7,Brian Meehan,Paul Mulrennan,4205,CARLISLE,2YO,SMARKETS EBF FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),2nd,7,0.153846154
07/12/2018,Jasmine B,8,2,0,1,Bryan Smart,Cam Hardie,4205,CARLISLE,2YO,SMARKETS EBF FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),2nd,7,0.02
07/12/2018,Aquarium,1,3,83,3,Mark Johnston,Franny Norton,7116,EPSOM,3YO+,STARSPREADS.COM HANDICAP (4),2nd,9,0.444444444
07/12/2018,Toffee Galore,3,2,0,8,Archie Watson,Ben Curtis,4205,CARLISLE,2YO,SMARKETS EBF FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),2nd,7,0.533333333
07/12/2018,Quina Brook,8,5,48,4,Ivan Furtado,Gabriele Malune,3235,EPSOM,4YO+,BET ONLINE NOW! STARSPORTS.BET HANDICAP (6),2nd,12,0.0625
07/12/2018,Tyrell,4,5,68,5,Lawrence Mullaney,Miss Becky Smith,3619,DONCASTER,4YO+,FOZZY'S DEVELOPMENTS LTD AMATEUR RIDERS' HANDICAP (5),2nd,16,0.909090909
07/12/2018,Very Honest,5,5,73,2,Brett Johnson,William Carson,7116,EPSOM,3YO+,VISIT OUR SHOP STAR SPORTS MAYFAIR HANDICAP (4),2nd,6,0.055555556
07/12/2018,Staxton,7,3,100,9,Tim Easterby,David Allan,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.0625
07/12/2018,Classic Pursuit,2,7,68,8,Michael Appleby,Andrew Mullen,3752,DONCASTER,3YO+,QUALITY CONSTRUCTION & SCAFFOLDING DONCASTER HANDICAP (5),2nd,5,0.035714286
07/12/2018,Rotherhithe,4,3,72,3,Richard Fahey,Tony Hamilton,7116,CARLISLE,3YO+,SMARKETS BRITISH EBF FILLIES' HANDICAP (4),2nd,6,0.222222222
07/12/2018,Glendevon,8,3,100,3,Richard Hughes,Ryan Moore,28355,NEWMARKET (JULY),3YO,EDMONDSON HALL SOLICITORS SIR HENRY CECIL STAKES (LISTED RACE) (1),2nd,8,0.090909091
07/12/2018,Misu Pete,2,6,60,7,Mark Usher,Ellie MacKenzie,3619,NEWBURY,3YO+,VISIT NEWBURY AMATEUR RIDERS' HANDICAP (5),2nd,8,0.03030303
07/12/2018,Skill Set,2,3,0,6,Henry Candy,Martin Harley,3752,NEWBURY,3YO,ALDER RIDGE VINEYARD NOVICE STAKES (5),2nd,10,0.03030303
07/12/2018,Triple First,5,4,60,4,Seamus Mullins,Hollie Doyle,4528,EPSOM,4YO+,FOLLOW US ON TWITTER @STARSPORTS_BET HANDICAP (5),2nd,10,0.083333333
07/12/2018,Ashazuri,3,4,73,6,Jonathan Portman,Rob Hornby,4528,EPSOM,4YO+,FOLLOW US ON TWITTER @STARSPORTS_BET HANDICAP (5),2nd,10,0.5
07/12/2018,Careyanne,3,4,59,6,David Loughnane,David Egan,3235,EPSOM,4YO+,BET ONLINE NOW! STARSPORTS.BET HANDICAP (6),2nd,12,0.727272727
07/12/2018,Sugar Coating,8,3,68,4,Richard Fahey,Jack Garritty,3752,DONCASTER,3YO+,DIRECT VALETING FILLIES' HANDICAP (5),2nd,7,0.0625
07/12/2018,Tangled,7,3,101,4,Richard Hannon,Tom Marquand,28355,NEWMARKET (JULY),3YO,EDMONDSON HALL SOLICITORS SIR HENRY CECIL STAKES (LISTED RACE) (1),2nd,8,0.02
07/12/2018,Sibirica,8,2,0,14,Charlie Fellowes,Stevie Donohoe,12938,NEWMARKET (JULY),2YO,BRITISH STALLION STUDS EBF MAIDEN FILLIES' STAKES (PLUS 10 RACE) (2),2nd,6,0.05
07/12/2018,Archive,1,8,65,2,Brian Ellison,Ben Robinson,4205,CARLISLE,3YO+,BEST WORLD CUP FINAL ODDS AT SMARKETS HANDICAP (JOCKEY CLUB GRASSROOTS STAYERS' SERIES QUALIFIER) (5),2nd,14,0.111111111
07/12/2018,Corazon Espinado,2,3,81,1,Simon Dow,Nicky Mackay,7116,EPSOM,3YO+,STARSPREADS.COM HANDICAP (4),2nd,9,0.5
07/12/2018,Searching,4,6,72,8,Karen Tutty,Gemma Tutty,4205,CARLISLE,3YO+,BEST WORLD CUP FINAL ODDS AT SMARKETS HANDICAP (JOCKEY CLUB GRASSROOTS STAYERS' SERIES QUALIFIER) (5),2nd,14,0.181818182
07/12/2018,Fanoulpifer,6,7,62,8,Michael Attwater,William Carson,3235,EPSOM,4YO+,BET ONLINE NOW! STARSPORTS.BET HANDICAP (6),2nd,12,0.0625
07/12/2018,General Ginger,6,8,65,7,Harry Fry,Shane Kelly,3752,NEWBURY,3YO+,PARKWAY SHOPPING NEWBURY HANDICAP (5),2nd,13,0.142857143
07/12/2018,Desert Doctor,11,3,94,5,Ed Walker,Gerald Mosse,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.03030303
07/12/2018,Gracious John,3,5,101,1,David Evans,Adam Kirby,16173,NEWMARKET (JULY),3YO+,SAEED SUHAIL SAEED HANDICAP (2),2nd,5,0.181818182
07/12/2018,Ramsbottom,10,2,0,1,Michael Dods,Connor Beasley,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.02
07/12/2018,Barbegazi,7,2,0,7,Hughie Morrison,Robert Havlin,3752,NEWBURY,2YO,MIRAGE SIGNS NOVICE AUCTION STAKES (COLTS & GELDINGS) (5),2nd,6,0.0625
07/12/2018,Pecheurs De Perles,9,4,73,1,Iain Jardine,Jamie Gormley,4205,CARLISLE,3YO+,SMARKETS HANDICAP (5),2nd,7,0.04
07/12/2018,Zarrar,8,3,55,4,Brendan Powell,Jimmy Quinn,3752,NEWBURY,3YO+,PARKWAY SHOPPING NEWBURY HANDICAP (5),2nd,13,0.04
07/12/2018,Fox Coach,2,2,0,4,Marco Botti,Gerald Mosse,3752,NEWBURY,2YO,MIRAGE SIGNS NOVICE AUCTION STAKES (COLTS & GELDINGS) (5),2nd,6,0.909090909
07/12/2018,Acadian Angel,6,4,63,1,John Quinn,Silvestre De Sousa,3752,DONCASTER,3YO+,DIRECT VALETING FILLIES' HANDICAP (5),2nd,7,0.333333333
07/12/2018,Padura Brave,8,2,0,3,Mark Usher,Ryan Tate,3752,NEWBURY,2YO,STALBRIDGE LINEN FILLIES' NOVICE AUCTION STAKES (PLUS 10 RACE) (5),2nd,6,0.02
07/12/2018,Guardia Svizzera,7,4,63,7,Roger Fell,Ben Sanderson,3235,CARLISLE,3YO+,SMARKETS BETTING EXCHANGE HANDICAP (6),2nd,6,0.285714286
07/12/2018,Nuns Walk,2,4,71,4,Tim Easterby,James Sullivan,7116,CARLISLE,3YO+,SMARKETS BRITISH EBF FILLIES' HANDICAP (4),2nd,6,0.533333333
07/12/2018,Yayoon,8,3,74,6,Michael Bell,Hector Crouch,4528,EPSOM,3YO,CASWELL FIRESAFE HANDICAP (5),2nd,10,0.04
07/12/2018,Yourtimeisnow,3,2,0,10,Roger Varian,Andrea Atzeni,12938,NEWMARKET (JULY),2YO,BRITISH STALLION STUDS EBF MAIDEN FILLIES' STAKES (PLUS 10 RACE) (2),2nd,6,0.111111111
07/12/2018,Pentland Lad,8,2,0,11,Henry Spiller,Silvestre De Sousa,3752,DONCASTER,2YO,NAPOLEONS CASINO AND RESTAURANT SHEFFIELD EBF MAIDEN STAKES (5),2nd,6,0.05
07/12/2018,Raa Atoll,7,3,105,5,John Gosden,Frankie Dettori,56710,NEWMARKET (JULY),3YO+,PRINCESS OF WALES'S ARQANA RACING CLUB STAKES (GROUP 2) (1),2nd,12,0.363636364
07/12/2018,Twilight In Paris,4,2,0,1,Pat Phelan,Charlie Bennett,4528,EPSOM,2YO,STARSPREADS.COM EBF NOVICE STAKES (5),2nd,6,0.015151515
07/12/2018,Dunkerron,4,2,88,5,Alan King,Martin Harley,45368,NEWMARKET (JULY),2YO,ARQANA JULY STAKES (GROUP 2) (COLTS & GELDINGS) (1),2nd,6,0.05
07/12/2018,Victory Salute,4,3,102,7,A P O'Brien,P B Beggy,85065,NEWMARKET (JULY),3YO,BAHRAIN TROPHY STAKES (GROUP 3) (1),2nd,13,0.05
07/12/2018,Oud Metha Bridge,3,4,70,6,Julia Feilden,Mr Ross Birkett,3619,NEWBURY,3YO+,VISIT NEWBURY AMATEUR RIDERS' HANDICAP (5),2nd,8,0.444444444
07/12/2018,Mrs Hoo,7,2,0,5,Richard Fahey,Tony Hamilton,4205,CARLISLE,2YO,SMARKETS EBF FILLIES' NOVICE STAKES (PLUS 10 RACE) (5),2nd,7,0.055555556
07/12/2018,Roundhay Park,3,3,92,20,Nigel Tinkler,Lewis Edmunds,62250,NEWMARKET (JULY),3YO,BET365 HANDICAP (2),2nd,6,0.03030303
